order_id,order_item_id,id_tempo,id_cliente,id_produto,id_vendedor,id_localidade,id_pagamento,order_status,data_compra,ano,qtd_item,vl_preco,vl_frete,vl_total_item,vl_pagamento_pedido,vl_pagamento_rateado,qtd_parcelas,tipo_pagamento,cidade_cliente,estado_cliente,cep_cliente
9e4f46493d96c5842aa031c7407d2552,1,20171026,79909,29790,1939,7490,2.0,delivered,2017-10-26T13:26:58,2017,1,13.99,15.1,29.09,29.09,29.09,2,credit_card,barra mansa,RJ,27333
9e4fa2c0dfc591cf67a209b057e1907a,1,20180224,54538,17176,882,5031,1.0,delivered,2018-02-24T19:43:09,2018,1,92.0,13.66,105.66,105.66,105.66,1,boleto,elias fausto,SP,13350
9e5069596e2a296be44ec1e268bf823f,1,20180316,83330,8718,503,8458,2.0,delivered,2018-03-16T06:00:51,2018,1,89.9,13.06,102.96,102.96,102.96,2,credit_card,lagoa santa,MG,33400
9e50d6711cd120b8b6fecc98aca9d306,1,20170915,78621,28982,1557,9574,2.0,delivered,2017-09-15T07:39:51,2017,1,49.8,12.48,62.28,62.28,62.28,2,credit_card,uberlandia,MG,38400
9e51155c4d15c5f62e0b309826c25a02,1,20171123,41915,8614,369,6624,2.0,delivered,2017-11-23T22:58:51,2017,1,49.0,17.64,66.64,66.64,66.64,6,credit_card,rio de janeiro,RJ,22270
9e5268aea7cef10630e681d1c7268e0e,1,20180213,66250,8113,1591,9430,2.0,delivered,2018-02-13T21:55:10,2018,1,122.9,16.62,139.52,139.52,139.52,5,credit_card,botelhos,MG,37720
9e528d40350e823ff188831cb38696c3,1,20170726,14656,25490,909,14584,2.0,delivered,2017-07-26T11:58:49,2017,1,39.9,14.1,54.0,108.0,54.0,3,credit_card,brasilia,DF,72016
9e528d40350e823ff188831cb38696c3,2,20170726,14656,25490,909,14584,2.0,delivered,2017-07-26T11:58:49,2017,1,39.9,14.1,54.0,108.0,54.0,3,credit_card,brasilia,DF,72016
9e52b130c2b57f5dbff34caec0e04467,1,20180108,11086,27628,2482,8031,2.0,delivered,2018-01-08T19:54:24,2018,1,59.99,16.18,76.17,152.34,76.17,1,credit_card,agua doce do norte,ES,29820
9e52b130c2b57f5dbff34caec0e04467,2,20180108,11086,27628,2482,8031,2.0,delivered,2018-01-08T19:54:24,2018,1,59.99,16.18,76.17,152.34,76.17,1,credit_card,agua doce do norte,ES,29820
9e52bb433e0c3da92cd75849bc446fac,1,20180722,30450,13133,1443,4295,2.0,delivered,2018-07-22T12:48:34,2018,1,165.0,21.43,186.43,186.43,186.43,2,credit_card,sao bernardo do campo,SP,9820
9e52d9230d988c8181ad2875607939b5,1,20170531,98820,2344,1561,8339,2.0,delivered,2017-05-31T12:51:54,2017,1,1039.48,22.04,1061.52,1061.52,1061.52,6,credit_card,contagem,MG,32280
9e536c5c989c3bc5667dde34c3490e0f,1,20180216,91010,31994,1709,3766,2.0,delivered,2018-02-16T11:19:10,2018,1,11.55,7.78,19.33,19.33,19.33,1,credit_card,sao paulo,SP,8032
9e53bf72fa4ecf6af6b7f081d32532ed,1,20180322,52554,26063,1638,18205,2.0,delivered,2018-03-22T20:58:21,2018,1,55.0,15.27,70.27,70.27,70.27,1,credit_card,canoas,RS,92410
9e53fa9efe2d935b373fe8120ae8a79b,1,20180131,65780,28967,2644,6328,2.0,delivered,2018-01-31T13:53:09,2018,1,29.9,11.85,41.75,41.75,41.75,4,credit_card,assis,SP,19810
9e5416019158fcec718c7aa6dd877d8b,1,20170325,23663,32663,1808,14301,2.0,delivered,2017-03-25T20:49:27,2017,1,59.9,20.87,80.77,80.77,80.77,1,credit_card,brasilia,DF,70374
9e54486964c7c43054ebe7b4385feb27,1,20171113,69564,14584,1337,1720,2.0,delivered,2017-11-13T09:46:54,2017,1,18.95,58.9,77.85,77.85,77.85,3,credit_card,sao paulo,SP,4063
9e555160d5ee4c0a12a9451cc98afedc,1,20171116,91980,12752,2313,3076,2.0,shipped,2017-11-16T12:04:23,2017,1,109.9,14.37,124.27,124.27,124.27,2,credit_card,osasco,SP,6038
9e55ecf53f805f324b146ed94f96ccb8,1,20180415,66908,12752,2313,7033,2.0,delivered,2018-04-15T15:37:07,2018,1,109.9,23.31,133.21,133.21,133.21,2,credit_card,duque de caxias,RJ,25065
9e5608d7d556337c7a3f1bb6f0eea5b4,1,20180507,8094,1141,143,3408,2.0,delivered,2018-05-07T11:58:52,2018,1,590.0,15.41,605.41,605.41,605.41,6,credit_card,embu das artes,SP,6843
9e563813ce9ecf0328846e51263bf069,1,20170718,83986,1685,2127,2526,1.0,delivered,2017-07-18T11:46:06,2017,1,47.0,9.94,56.94,56.94,56.94,1,boleto,sao paulo,SP,5119
9e56701dd6b4f2e852c9ead486754088,1,20180429,66931,8761,2138,13392,2.0,delivered,2018-04-29T12:36:40,2018,1,87.67,16.18,103.85,103.85,103.85,5,credit_card,sao luis,MA,65074
9e56ad5aa7b82470ecf52af83edbe7cd,1,20180626,90175,28110,2409,3916,1.0,delivered,2018-06-26T14:52:13,2018,1,300.0,54.45,354.45,354.45,354.45,1,boleto,poa,SP,8550
9e576afd48be76bcaca1e6e04f59f9ab,1,20170630,38656,22670,369,2805,3.0,delivered,2017-06-30T12:23:34,2017,1,59.9,13.44,73.34,146.68,73.34,1,debit_card,sao paulo,SP,5551
9e576afd48be76bcaca1e6e04f59f9ab,2,20170630,38656,22670,369,2805,3.0,delivered,2017-06-30T12:23:34,2017,1,59.9,13.44,73.34,146.68,73.34,1,debit_card,sao paulo,SP,5551
9e59025992bd64bc26551391ed44a450,1,20170513,6945,19899,138,4917,2.0,delivered,2017-05-13T21:52:30,2017,1,51.9,15.11,67.01,67.01,67.01,3,credit_card,hortolandia,SP,13185
9e59d7a05399ce3b14328231dcf4bab8,1,20171226,34933,304,2175,7656,2.0,delivered,2017-12-26T11:05:58,2017,1,17.5,15.1,32.6,32.6,32.6,3,credit_card,miracema,RJ,28460
9e5a1beaee5b0847c3254738fe668243,1,20180209,80166,11432,2082,7622,1.0,delivered,2018-02-09T11:03:02,2018,1,8.0,16.11,24.11,24.11,24.11,1,boleto,santa maria,RJ,28155
9e5ad464d579c1593e82dee8ffaf05f9,1,20180802,37722,25598,1564,4868,2.0,delivered,2018-08-02T13:14:23,2018,1,49.99,18.5,68.49,136.98,68.49,1,credit_card,campinas,SP,13083
9e5ad464d579c1593e82dee8ffaf05f9,2,20180802,37722,25598,1564,4868,2.0,delivered,2018-08-02T13:14:23,2018,1,49.99,18.5,68.49,136.98,68.49,1,credit_card,campinas,SP,13083
9e5c76fbc358dc58156586a03f9fa07f,1,20171202,49213,32067,844,5876,2.0,delivered,2017-12-02T11:05:41,2017,1,259.99,26.66,286.65,286.65,286.65,3,credit_card,itapui,SP,17230
9e5ce745945c1ffe01121296711a5663,1,20180119,53055,23949,1997,10224,2.0,delivered,2018-01-19T16:57:27,2018,1,232.32,19.87,252.19,252.19,252.19,8,credit_card,salvador,BA,41810
9e5ddd73e11f7b84e460dcd20a130f62,1,20171030,91205,26457,1355,4103,2.0,delivered,2017-10-30T16:14:57,2017,1,44.9,8.72,53.62,53.62,53.62,4,credit_card,santo andre,SP,9240
9e5e54c4be8f6625005c76b7f8801ee8,1,20170331,41731,6103,732,6398,2.0,delivered,2017-03-31T11:30:55,2017,1,69.9,17.23,87.13,87.13,87.13,3,credit_card,rio de janeiro,RJ,20271
9e5fb230df649a8014388ee2cba9d347,1,20170803,37564,14671,2361,16967,1.0,delivered,2017-08-03T18:50:00,2017,1,152.0,25.9,177.9,177.9,177.9,1,boleto,foz do iguacu,PR,85867
9e5fc42becc8679682eb9d170dad5705,1,20180504,16663,16464,894,19100,2.0,delivered,2018-05-04T17:38:37,2018,1,48.9,19.32,68.22,68.22,68.22,1,credit_card,carazinho,RS,99500
9e5fd9b33580d845c54855ee2e3965b0,1,20170730,27416,5552,307,7243,2.0,delivered,2017-07-30T14:54:30,2017,1,134.9,23.81,158.71,158.71,158.71,7,credit_card,nova iguacu,RJ,26062
9e60724a9f4d8f5d169ee0b5bb7a8a46,1,20170609,26479,29167,1370,7794,1.0,delivered,2017-06-09T09:51:40,2017,1,103.97,45.19,149.16,298.32,149.16,1,boleto,vitoria,ES,29055
9e60724a9f4d8f5d169ee0b5bb7a8a46,2,20170609,26479,29167,1370,7794,1.0,delivered,2017-06-09T09:51:40,2017,1,103.97,45.19,149.16,298.32,149.16,1,boleto,vitoria,ES,29055
9e607cec8bd33ad2250970a82dc17011,1,20180406,53204,11747,2424,13681,2.0,delivered,2018-04-06T17:29:04,2018,1,122.99,19.55,142.54,142.54,142.54,2,credit_card,belem,PA,66075
9e610f1799387c81ebe3841937df9098,1,20171126,52368,8614,369,12553,2.0,delivered,2017-11-26T23:33:14,2017,1,49.0,28.79,77.79,77.79,77.79,3,credit_card,fortaleza,CE,60416
9e62fc0a630c85e43bfdc26218538c5e,1,20171201,58570,6775,1056,6411,2.0,delivered,2017-12-01T23:27:17,2017,1,88.0,16.87,104.87,104.87,104.87,10,credit_card,rio de janeiro,RJ,20550
9e631c9b66b8485a8b8a42fce40ed307,1,20170201,86282,24685,1321,7522,1.0,delivered,2017-02-01T15:42:59,2017,1,46.94,14.52,61.46,61.46,61.46,1,boleto,resende,RJ,27524
9e6356cd884202aa5e0d16e033c8c08a,1,20180305,1740,16015,943,10879,1.0,delivered,2018-03-05T11:23:01,2018,1,30.21,16.79,47.0,47.0,47.0,1,boleto,paripiranga,BA,48430
9e635c54c1b48e4a6c2dee84d2f4f11a,1,20180227,22777,8586,2200,4369,2.0,delivered,2018-02-27T18:14:18,2018,1,16.97,7.78,24.75,24.75,24.75,1,credit_card,santos,SP,11030
9e6491dcf30125187adc8a3b5b5a571b,1,20171030,40450,5440,1506,15873,1.0,delivered,2017-10-30T23:03:46,2017,1,99.99,18.94,118.93,118.93,118.93,1,boleto,cuiaba,MT,78015
9e64fa6df99d260d54897bdbd85f762e,1,20171219,85907,10149,583,10417,2.0,delivered,2017-12-19T22:18:31,2017,1,57.0,19.64,76.64,153.28,76.64,10,credit_card,mairi,BA,44630
9e64fa6df99d260d54897bdbd85f762e,2,20171219,85907,10149,583,10417,2.0,delivered,2017-12-19T22:18:31,2017,1,57.0,19.64,76.64,153.28,76.64,10,credit_card,mairi,BA,44630
9e659002324793f036fbe26aa8b5d049,1,20180129,83119,21913,2147,7869,2.0,delivered,2018-01-29T23:37:15,2018,1,115.9,17.06,132.96,132.96,132.96,10,credit_card,serra,ES,29167
9e67554691d897a062b488672618621b,1,20180310,93809,32008,2164,8607,2.0,delivered,2018-03-10T11:49:43,2018,1,179.0,22.96,201.96,201.96,201.96,10,credit_card,ipatinga,MG,35160
9e675daa2924f26d76059123b4b3b20f,1,20180610,33615,24825,61,11733,2.0,delivered,2018-06-10T21:45:42,2018,1,129.99,23.41,153.4,153.4,153.4,6,credit_card,maceio,AL,57071
9e677b4bbd5d55506d4d8f1e5182dcb9,1,20170401,89464,22959,150,4596,2.0,delivered,2017-04-01T17:24:26,2017,1,22.2,10.96,33.16,33.16,33.16,3,credit_card,sao jose dos campos,SP,12212
9e67c3e636eba026d3e123d0c8466d4b,1,20170727,47847,15346,3025,6877,2.0,delivered,2017-07-27T13:25:38,2017,1,369.9,16.34,386.24,386.24,386.24,3,credit_card,sao goncalo,RJ,24412
9e67cdebb306f743bc4e3b1064f93cf7,1,20171109,44514,21905,2478,160,1.0,delivered,2017-11-09T14:25:15,2017,1,19.99,11.85,31.84,31.84,31.84,1,boleto,sao paulo,SP,1307
9e67d866b8dfe1d94ff765ef79fca1e4,1,20180316,43960,28605,2512,5588,2.0,delivered,2018-03-16T15:37:09,2018,1,215.0,18.42,233.42,233.42,233.42,10,credit_card,nova granada,SP,15440
9e685885967d3152a558f94a355e3b6f,1,20180110,5705,25609,553,5812,2.0,delivered,2018-01-10T08:31:21,2018,1,125.7,16.51,142.21,142.21,142.21,1,credit_card,bauru,SP,17013
9e68e57b1d59b0b5e5f9c13701af153e,1,20180614,29596,2381,1307,4919,2.0,delivered,2018-06-14T00:01:24,2018,1,65.5,8.62,74.12,74.12,74.12,3,credit_card,hortolandia,SP,13187
9e6928e55ec6948338048d72ebdf2305,1,20180427,84529,11629,608,4754,2.0,delivered,2018-04-27T15:12:36,2018,1,129.97,29.17,159.14,159.14,159.14,5,credit_card,cachoeira paulista,SP,12630
9e6bc602a2466daa94736f31d1319c5d,1,20180526,50886,31451,3025,4855,2.0,delivered,2018-05-26T17:57:44,2018,1,254.9,6.88,261.78,356.64,178.32,6,credit_card,campinas,SP,13064
9e6bc602a2466daa94736f31d1319c5d,2,20180526,50886,8761,2138,4855,2.0,delivered,2018-05-26T17:57:44,2018,1,77.67,17.19,94.86,356.64,178.32,6,credit_card,campinas,SP,13064
9e6bddc3c8c30bb4f9e51b87aea82dd8,1,20180127,40263,10846,1561,16701,2.0,delivered,2018-01-27T09:47:40,2018,1,219.0,16.28,235.28,235.28,235.28,3,credit_card,ponta grossa,PR,84051
9e6cda6c54e003fdcaea831eed747e88,1,20180322,27200,28531,2596,6676,2.0,delivered,2018-03-22T14:12:26,2018,1,29.9,18.23,48.13,48.13,48.13,1,credit_card,rio de janeiro,RJ,22770
9e6db72ba70b2e5ded35a5919f6329b3,1,20170606,23206,23676,293,8214,1.0,delivered,2017-06-06T16:24:51,2017,1,19.99,3.14,23.13,72.96,36.48,1,boleto,belo horizonte,MG,31270
9e6db72ba70b2e5ded35a5919f6329b3,2,20170606,23206,22979,158,8214,1.0,delivered,2017-06-06T16:24:51,2017,1,24.5,25.33,49.83,72.96,36.48,1,boleto,belo horizonte,MG,31270
9e6dbf2535201b87c18bdf90bf117204,1,20180102,59264,19768,1143,5938,2.0,delivered,2018-01-02T10:06:33,2018,1,79.9,19.44,99.34,99.34,99.34,1,credit_card,ocaucu,SP,17540
9e6e27636992efb64ea41832caa1ecd2,1,20180430,16038,29823,2631,15575,2.0,delivered,2018-04-30T16:52:39,2018,1,168.1,37.55,205.65,205.65,205.65,4,credit_card,porto velho,RO,76801
9e6e335c851fd08c6e1b22a0d70bb540,1,20171219,46731,22481,2893,9380,2.0,delivered,2017-12-19T15:55:46,2017,1,89.9,18.2,108.1,108.1,108.1,1,credit_card,pouso alegre,MG,37557
9e6e385a88dfaa08cf6fc6987f695a1a,1,20170928,82430,4427,1236,6448,2.0,delivered,2017-09-28T15:22:54,2017,1,29.0,14.1,43.1,43.1,43.1,3,credit_card,rio de janeiro,RJ,20943
9e6f9e919243ea6d70412f27d3e109f1,1,20180309,67911,18695,1536,4588,2.0,delivered,2018-03-09T23:16:28,2018,1,79.98,30.42,110.4,110.4,110.4,2,credit_card,lagoinha,SP,12130
9e6fa90618070716da24cbf8fa5261fa,1,20171202,94161,2502,1657,16710,2.0,delivered,2017-12-02T11:31:32,2017,1,105.0,25.57,130.57,130.57,130.57,1,credit_card,ponta grossa,PR,84070
9e6fe339029ab5da038981a664daed02,1,20180109,82813,28041,2767,16660,3.0,delivered,2018-01-09T18:48:22,2018,1,34.3,15.1,49.4,49.4,49.4,1,debit_card,araucaria,PR,83709
9e7029a8fc76193e3b55064b698c4b4f,1,20171017,88419,15878,2127,16261,1.0,delivered,2017-10-17T19:14:06,2017,1,55.0,17.64,72.64,145.28,72.64,1,boleto,chapadao do sul,MS,79560
9e7029a8fc76193e3b55064b698c4b4f,2,20171017,88419,15878,2127,16261,1.0,delivered,2017-10-17T19:14:06,2017,1,55.0,17.64,72.64,145.28,72.64,1,boleto,chapadao do sul,MS,79560
9e7076697b77903d67c852e3d2dbcdae,1,20180729,30382,12409,1406,5996,2.0,delivered,2018-07-29T08:05:41,2018,1,128.0,19.07,147.07,147.07,147.07,4,credit_card,sorocaba,SP,18035
9e7088941513acdd786e771544ff78a7,1,20171124,89963,13736,193,3917,2.0,delivered,2017-11-24T21:33:41,2017,1,32.99,9.34,42.33,84.66,42.33,5,credit_card,poa,SP,8551
9e7088941513acdd786e771544ff78a7,2,20171124,89963,13736,193,3917,2.0,delivered,2017-11-24T21:33:41,2017,1,32.99,9.34,42.33,84.66,42.33,5,credit_card,poa,SP,8551
9e711ba681b09da30750ac0fe7a0cc3b,1,20170929,4092,6354,1398,7711,1.0,delivered,2017-09-29T22:53:38,2017,1,29.9,16.79,46.69,46.69,46.69,1,boleto,barra de sao joao,RJ,28880
9e7137975355579bd52d6ad4e682f833,1,20180202,84142,30639,2482,1486,2.0,delivered,2018-02-02T13:45:00,2018,1,53.99,7.78,61.77,61.77,61.77,3,credit_card,sao paulo,SP,3688
9e7147a6ff3d5299da2672e1c64c9c49,1,20170701,40886,30191,1883,12220,2.0,delivered,2017-07-01T16:55:23,2017,1,49.3,38.14,87.44,87.44,87.44,6,credit_card,natal,RN,59054
9e7298f5bfed83404b628b69f965c94d,1,20171017,51043,30425,882,15265,2.0,delivered,2017-10-17T19:31:12,2017,1,12.9,15.1,28.0,28.0,28.0,1,credit_card,anapolis,GO,75135
9e730e42ec63989bb7af89311765b6ad,1,20171128,66324,8614,369,7170,2.0,delivered,2017-11-28T14:26:50,2017,1,59.0,17.66,76.66,76.66,76.66,7,credit_card,mage,RJ,25922
9e7314b623f0dde678304009f6e16ee6,1,20180729,37808,22448,894,197,2.0,delivered,2018-07-29T12:22:04,2018,1,48.9,9.09,57.99,57.99,57.99,1,credit_card,sao paulo,SP,1411
9e73206bec0372cd5c586577e7910236,1,20180524,11744,4751,2702,5100,1.0,delivered,2018-05-24T17:14:00,2018,1,15.9,18.23,34.13,34.13,34.13,1,boleto,limeira,SP,13480
9e73c8381ca5e26d2859ff9f6479028d,1,20171126,35063,19563,2498,6864,2.0,delivered,2017-11-26T23:13:27,2017,1,239.0,17.43,256.43,256.43,256.43,8,credit_card,niteroi,RJ,24342
9e766b8cbac373f4795d99c05f57514c,1,20180708,88858,16179,2618,18190,2.0,delivered,2018-07-08T19:40:11,2018,1,10.0,18.23,28.23,28.23,28.23,1,credit_card,canoas,RS,92030
9e76ee631c399b238d8407c2f437613d,1,20180725,10646,10910,1236,8412,2.0,delivered,2018-07-25T19:02:59,2018,1,49.0,15.44,64.44,64.44,64.44,3,credit_card,betim,MG,32676
9e7752c172e3994115a2cd609a18de29,1,20170904,75923,24207,1014,1479,2.0,delivered,2017-09-04T14:28:22,2017,1,1299.9,38.51,1338.41,1338.41,1338.41,8,credit_card,sao paulo,SP,3679
9e782eef55c0f6f0a4de48f967232e91,1,20171007,37565,5207,2891,8103,2.0,delivered,2017-10-07T22:42:26,2017,1,22.99,14.1,37.09,74.18,37.09,1,credit_card,belo horizonte,MG,30240
9e782eef55c0f6f0a4de48f967232e91,2,20171007,37565,5207,2891,8103,2.0,delivered,2017-10-07T22:42:26,2017,1,22.99,14.1,37.09,74.18,37.09,1,credit_card,belo horizonte,MG,30240
9e784561e351e3749a4dc15902d0e7ad,1,20170412,80472,19353,1678,13764,1.0,delivered,2017-04-12T21:35:27,2017,1,29.99,24.84,54.83,54.83,54.83,1,boleto,marituba,PA,67200
9e78fab71a274225243402d9d1f74166,1,20170816,61843,20295,2822,3158,1.0,delivered,2017-08-16T20:08:12,2017,1,119.9,21.49,141.39,141.39,141.39,1,boleto,carapicuiba,SP,6321
9e79ad9861f8710c1dfb684f37f418ac,1,20170929,26083,31889,1045,14637,2.0,delivered,2017-09-29T16:30:11,2017,1,99.7,15.45,115.15,115.15,115.15,4,credit_card,brasilia,DF,72304
9e79eaf24f3a351f51692b227136741e,1,20180727,47202,2981,1053,13390,2.0,delivered,2018-07-27T22:23:49,2018,1,29.99,22.93,52.92,52.92,52.92,5,credit_card,sao luis,MA,65072
9e7a2839a1ef01aaec67d94446617f92,1,20171110,63353,126,2486,10724,2.0,delivered,2017-11-10T22:01:50,2017,1,59.9,19.66,79.56,79.56,79.56,1,credit_card,guanambi,BA,46430
9e7a3686660a2b85282c9b3e2111602e,1,20180516,58458,28917,1236,15831,2.0,delivered,2018-05-16T10:23:19,2018,1,59.0,37.1,96.1,96.1,96.1,1,credit_card,araguaina,TO,77823
9e7b4dc19aadc8298e2984986d3bf014,1,20171013,16595,19478,1638,11410,2.0,delivered,2017-10-13T16:52:15,2017,1,159.99,33.57,193.56,193.56,193.56,5,credit_card,caruaru,PE,55014
9e7b9ace0373fca44197f8f406bb0169,1,20170817,76129,6492,2589,5180,2.0,delivered,2017-08-17T14:18:05,2017,1,359.9,19.77,379.67,379.67,379.67,5,credit_card,santa rita do passa quatro,SP,13670
9e7cfc823ef88f92ca66fd57db258c51,1,20180207,17742,27040,1955,7289,2.0,delivered,2018-02-07T06:51:08,2018,1,149.0,40.37,189.37,189.37,189.37,1,credit_card,belford roxo,RJ,26178
9e8039eae702d759bca1fe0fcd1209b0,1,20180808,68004,9230,1185,9462,2.0,delivered,2018-08-08T14:40:51,2018,1,57.99,23.56,81.55,163.1,81.55,5,credit_card,piumhi,MG,37925
9e8039eae702d759bca1fe0fcd1209b0,2,20180808,68004,29153,1185,9462,2.0,delivered,2018-08-08T14:40:51,2018,1,57.99,23.56,81.55,163.1,81.55,5,credit_card,piumhi,MG,37925
9e813e49b77c015771ec80e16207d7b5,1,20170404,86891,1789,2852,6872,2.0,delivered,2017-04-04T07:07:26,2017,1,189.0,18.06,207.06,207.06,207.06,9,credit_card,niteroi,RJ,24365
9e81c4ecf83ac3e5fce3ea780b1aa38e,1,20180215,71364,14049,1709,4933,2.0,delivered,2018-02-15T10:03:54,2018,1,38.9,8.72,47.62,47.62,47.62,1,credit_card,jundiai,SP,13212
9e81d4269968920518a1fe5a8a96505c,1,20180316,36580,14367,1541,17506,2.0,delivered,2018-03-16T13:24:27,2018,1,165.0,19.03,184.03,184.03,184.03,1,credit_card,itajai,SC,88301
9e8253539b3ac1fc283b3d570f7b53ae,1,20171016,17201,8187,1117,2185,2.0,delivered,2017-10-16T16:41:25,2017,1,219.9,15.29,235.19,470.38,235.19,8,credit_card,sao paulo,SP,4652
9e8253539b3ac1fc283b3d570f7b53ae,2,20171016,17201,8187,1117,2185,2.0,delivered,2017-10-16T16:41:25,2017,1,219.9,15.29,235.19,470.38,235.19,8,credit_card,sao paulo,SP,4652
9e844ac3fb9440b1393bf80ab5b59860,1,20171103,70856,7080,369,9924,2.0,delivered,2017-11-03T22:18:57,2017,1,59.9,17.67,77.57,77.57,77.57,1,credit_card,nanuque,MG,39860
9e85367165bb242141b1f2638d6fc239,1,20180705,57924,22292,153,18813,2.0,delivered,2018-07-05T13:40:19,2018,1,204.9,19.53,224.43,224.43,224.43,3,credit_card,santa maria,RS,97015
9e858aeefb0b5b6c5a2e9d0c9ce36df5,1,20170919,52101,9093,335,9345,2.0,delivered,2017-09-19T08:49:08,2017,1,15.2,15.1,30.3,30.3,30.3,1,credit_card,jesuania,MG,37485
9e85d73b2a693e5b6dcf56ef2d00d181,1,20171203,31759,2502,1657,860,2.0,delivered,2017-12-03T13:47:49,2017,1,105.0,21.57,126.57,126.57,126.57,2,credit_card,sao paulo,SP,2927
9e860a19864471752519c222cb33c2e7,1,20180413,23163,30495,1092,3330,2.0,delivered,2018-04-13T12:47:31,2018,1,265.0,54.05,319.05,319.05,319.05,5,credit_card,cotia,SP,6700
9e86f2750fb63739aa63c24a716815ab,1,20171028,39863,25571,1610,13180,2.0,delivered,2017-10-28T19:23:49,2017,1,75.9,34.33,110.23,330.69,110.23,8,credit_card,castelo do piaui,PI,64340
9e86f2750fb63739aa63c24a716815ab,2,20171028,39863,25571,1610,13180,2.0,delivered,2017-10-28T19:23:49,2017,1,75.9,34.33,110.23,330.69,110.23,8,credit_card,castelo do piaui,PI,64340
9e86f2750fb63739aa63c24a716815ab,3,20171028,39863,25571,1610,13180,2.0,delivered,2017-10-28T19:23:49,2017,1,75.9,34.33,110.23,330.69,110.23,8,credit_card,castelo do piaui,PI,64340
9e88094f9e6e638086346612624a6071,1,20171113,96455,6878,1033,7754,2.0,delivered,2017-11-13T15:48:38,2017,1,60.0,17.99,77.99,77.99,77.99,2,credit_card,araruama,RJ,28970
9e8835f613d3d61b5c4aeae2550b893a,1,20171018,10650,9662,1362,6635,2.0,delivered,2017-10-18T16:42:42,2017,1,70.9,14.25,85.15,85.15,85.15,3,credit_card,rio de janeiro,RJ,22430
9e8852e4c12fac659173a62c643a74e8,1,20170427,23232,23911,1979,11972,1.0,delivered,2017-04-27T16:51:17,2017,1,594.21,64.39,658.6,658.6,658.6,1,boleto,guarabira,PB,58200
9e8886e41052169460274de999ba954c,1,20180511,25785,18779,1006,8715,2.0,delivered,2018-05-11T20:03:07,2018,1,129.99,22.62,152.61,457.83,152.61,8,credit_card,ouro preto,MG,35400
9e8886e41052169460274de999ba954c,2,20180511,25785,18779,1006,8715,2.0,delivered,2018-05-11T20:03:07,2018,1,129.99,22.62,152.61,457.83,152.61,8,credit_card,ouro preto,MG,35400
9e8886e41052169460274de999ba954c,3,20180511,25785,18779,1006,8715,2.0,delivered,2018-05-11T20:03:07,2018,1,129.99,22.62,152.61,457.83,152.61,8,credit_card,ouro preto,MG,35400
9e8994e6f853899f834bc1d3c25b1939,1,20180403,73064,4461,3025,18977,2.0,delivered,2018-04-03T22:18:48,2018,1,348.9,20.32,369.22,369.22,369.22,5,credit_card,tres passos,RS,98600
9e89b029e7fb38004f9e2d3b4055610e,1,20170711,92641,32425,855,10861,2.0,delivered,2017-07-11T17:30:25,2017,1,119.9,29.24,149.14,149.14,149.14,3,credit_card,mata de sao joao,BA,48280
9e89e45d01fc1c23ba675ab3dfbfa722,1,20171201,61068,28387,844,6835,2.0,delivered,2017-12-01T11:20:27,2017,1,299.99,14.93,314.92,314.92,314.92,10,credit_card,niteroi,RJ,24020
9e8b358ee10c7f0194a7a017f1334dfa,1,20180723,18184,24293,193,8125,2.0,delivered,2018-07-23T15:52:49,2018,1,349.3,46.44,395.74,395.74,395.74,7,credit_card,belo horizonte,MG,30421
9e8bf3ebc81cc29ee6e934d95370e5bc,1,20170710,74073,18440,293,8458,2.0,delivered,2017-07-10T12:19:10,2017,1,54.99,15.13,70.12,70.12,70.12,3,credit_card,lagoa santa,MG,33400
9e8c40945ca99090d64646771fb19a6d,1,20171231,1136,2998,1624,5387,2.0,delivered,2017-12-31T13:49:49,2017,1,177.9,16.0,193.9,193.9,193.9,7,credit_card,igarapava,SP,14540
9e8d7ab8137bcd3cfeac577dddf35592,1,20180223,46148,29764,1017,6564,2.0,delivered,2018-02-23T20:18:01,2018,1,146.7,14.78,161.48,161.48,161.48,1,credit_card,rio de janeiro,RJ,21832
9e8de01f2fe105eaf6c6092b1ae4e86c,1,20170601,63011,18520,3065,7454,2.0,delivered,2017-06-01T19:33:44,2017,1,179.0,16.0,195.0,195.0,195.0,9,credit_card,volta redonda,RJ,27253
9e8ef3a707f0f0558057a948db92f600,1,20180816,65985,4062,2837,10228,2.0,delivered,2018-08-16T09:19:47,2018,1,27.99,17.13,45.12,45.12,45.12,1,credit_card,salvador,BA,41830
9e8f0fdec8fe8bee4f4c399b4dc46175,1,20170917,30142,19008,394,18660,1.0,delivered,2017-09-17T20:22:40,2017,1,59.9,15.17,75.07,75.07,75.07,1,boleto,pelotas,RS,96010
9e8f609ab62bba5274e9fd4b055f1ecf,1,20180105,4464,1675,1767,5888,2.0,delivered,2018-01-05T08:34:48,2018,1,449.0,40.98,489.98,489.98,489.98,9,credit_card,barra bonita,SP,17340
9e9019ce043c4bb38f4bb4afa8bd55ca,1,20180819,14256,19147,1513,4377,2.0,delivered,2018-08-19T11:47:05,2018,1,59.0,13.99,72.99,72.99,72.99,1,credit_card,santos,SP,11065
9e906dcb08be5abcfe04f3e3a9bbb8bb,1,20171126,60576,26137,2175,4932,1.0,delivered,2017-11-26T09:36:14,2017,1,29.0,7.78,36.78,36.78,36.78,1,boleto,jundiai,SP,13211
